Date,Small size,Large,type,year,region
13/8/2017,833.85,36.67,organic,2017,Pittsburgh
6/8/2017,861.22,28.71,organic,2017,Pittsburgh
30/7/2017,945.2,16.88,organic,2017,Pittsburgh
23/7/2017,388.46,22.35,organic,2017,Pittsburgh
16/7/2017,533.67,8.53,organic,2017,Pittsburgh
9/7/2017,965.46,11.98,organic,2017,Pittsburgh
2/7/2017,865.57,36.1,organic,2017,Pittsburgh
25/6/2017,165.75,0,organic,2017,Pittsburgh
18/6/2017,225.97,110.98,organic,2017,Pittsburgh
11/6/2017,261.56,0,organic,2017,Pittsburgh
4/6/2017,1034.11,27.95,organic,2017,Pittsburgh
28/5/2017,963.37,8.77,organic,2017,Pittsburgh
21/5/2017,403.32,3.54,organic,2017,Pittsburgh
14/5/2017,803.09,5.34,organic,2017,Pittsburgh
7/5/2017,937.13,25.33,organic,2017,Pittsburgh
30/4/2017,902.11,3.64,organic,2017,Pittsburgh
23/4/2017,1047.28,9.11,organic,2017,Pittsburgh
16/4/2017,981.59,14.6,organic,2017,Pittsburgh
9/4/2017,923.93,5.47,organic,2017,Pittsburgh
2/4/2017,805.98,5.46,organic,2017,Pittsburgh
26/3/2017,822.59,3.61,organic,2017,Pittsburgh
19/3/2017,800.41,22.38,organic,2017,Pittsburgh
12/3/2017,783.84,13.6,organic,2017,Pittsburgh
5/3/2017,817.44,29.79,organic,2017,Pittsburgh
26/2/2017,844.97,9.94,organic,2017,Pittsburgh
19/2/2017,828.39,3.24,organic,2017,Pittsburgh
12/2/2017,719.78,1.64,organic,2017,Pittsburgh
5/2/2017,683.24,15.93,organic,2017,Pittsburgh
29/1/2017,940.32,19.9,organic,2017,Pittsburgh
22/1/2017,768.82,5.01,organic,2017,Pittsburgh
15/1/2017,935.06,25.23,organic,2017,Pittsburgh
8/1/2017,901.71,23.73,organic,2017,Pittsburgh
1/1/2017,953.37,23.92,organic,2017,Pittsburgh
31/12/2017,3018.47,15029.08,organic,2017,Plains
24/12/2017,2437.98,17137.62,organic,2017,Plains
17/12/2017,1958.11,17379.12,organic,2017,Plains
10/12/2017,1965.71,15750,organic,2017,Plains
3/12/2017,2087.77,14952.84,organic,2017,Plains
26/11/2017,1912.15,12604.73,organic,2017,Plains
19/11/2017,2835.23,14769.82,organic,2017,Plains
12/11/2017,937.33,18192,organic,2017,Plains
5/11/2017,1006.07,13421.84,organic,2017,Plains
29/10/2017,995.63,11209.3,organic,2017,Plains
22/10/2017,1352.09,14045.55,organic,2017,Plains
15/10/2017,1119.87,14609.29,organic,2017,Plains
8/10/2017,1701.98,14818.4,organic,2017,Plains
1/10/2017,1616.73,15507.7,organic,2017,Plains
24/9/2017,1296.19,15708.29,organic,2017,Plains
17/9/2017,1296.96,16452.09,organic,2017,Plains
10/9/2017,1504.55,16919.57,organic,2017,Plains
3/9/2017,1395.08,19190.49,organic,2017,Plains
27/8/2017,1074.2,22609.26,organic,2017,Plains
20/8/2017,1398.68,24463.43,organic,2017,Plains
13/8/2017,1263.24,22638.51,organic,2017,Plains
6/8/2017,2462.31,18938.49,organic,2017,Plains
30/7/2017,1456.22,16781.86,organic,2017,Plains
23/7/2017,2277.34,15728.39,organic,2017,Plains
16/7/2017,3175.66,24288.09,organic,2017,Plains
9/7/2017,2420.11,23093.17,organic,2017,Plains
2/7/2017,1399.43,20993.46,organic,2017,Plains
25/6/2017,3136.16,19656.54,organic,2017,Plains
18/6/2017,4541.23,31669.43,organic,2017,Plains
11/6/2017,7271.57,21569.39,organic,2017,Plains
4/6/2017,4101.74,21665.84,organic,2017,Plains
28/5/2017,3682.02,22151.54,organic,2017,Plains
21/5/2017,4614.96,33738.22,organic,2017,Plains
14/5/2017,3417.56,21230.05,organic,2017,Plains
7/5/2017,2467.03,20644.8,organic,2017,Plains
30/4/2017,2391.99,29776.85,organic,2017,Plains
23/4/2017,4057.02,23962.95,organic,2017,Plains
16/4/2017,5166.93,24157.5,organic,2017,Plains
9/4/2017,5699.93,20029.5,organic,2017,Plains
2/4/2017,5032.45,22665.95,organic,2017,Plains
26/3/2017,5449.39,23565.89,organic,2017,Plains
19/3/2017,5693.04,23743.93,organic,2017,Plains
12/3/2017,5373.18,23302.63,organic,2017,Plains
5/3/2017,6729.74,25452.37,organic,2017,Plains
26/2/2017,6058.09,24558.45,organic,2017,Plains
19/2/2017,4415.63,17174.19,organic,2017,Plains
12/2/2017,4047.83,17976.54,organic,2017,Plains
5/2/2017,3181.84,19535.39,organic,2017,Plains
29/1/2017,4305.53,16857.63,organic,2017,Plains
22/1/2017,5924.1,18291.59,organic,2017,Plains
15/1/2017,5384.45,18694.14,organic,2017,Plains
8/1/2017,4527.73,18578.92,organic,2017,Plains
1/1/2017,4547.17,15245.73,organic,2017,Plains
31/12/2017,3639.53,3807.79,organic,2017,Portland
24/12/2017,3151.04,5172.61,organic,2017,Portland
17/12/2017,1531.05,4505.66,organic,2017,Portland
10/12/2017,2456.22,5456.26,organic,2017,Portland
3/12/2017,2244.93,5328.78,organic,2017,Portland
26/11/2017,1191.41,5754.51,organic,2017,Portland
19/11/2017,1267.18,3948.46,organic,2017,Portland
12/11/2017,1791.82,2951.24,organic,2017,Portland
5/11/2017,2068.98,2392.02,organic,2017,Portland
29/10/2017,2011.28,2499.56,organic,2017,Portland
22/10/2017,1737.93,2304.96,organic,2017,Portland
15/10/2017,1671.14,2449.35,organic,2017,Portland
8/10/2017,1802.17,2450.42,organic,2017,Portland
1/10/2017,188.42,2362.6,organic,2017,Portland
24/9/2017,179.73,1941.11,organic,2017,Portland
17/9/2017,236.27,2269.84,organic,2017,Portland
10/9/2017,182.73,1918.62,organic,2017,Portland
3/9/2017,176.24,2517.99,organic,2017,Portland
27/8/2017,197.18,2404.96,organic,2017,Portland
20/8/2017,582.87,4084.97,organic,2017,Portland
13/8/2017,3505.69,2495.68,organic,2017,Portland
6/8/2017,8822.05,3672.5,organic,2017,Portland
30/7/2017,6085.95,8191.27,organic,2017,Portland
23/7/2017,2185.42,10316.01,organic,2017,Portland
16/7/2017,3130.81,8104.86,organic,2017,Portland
9/7/2017,2463.61,11058.61,organic,2017,Portland
2/7/2017,6316.51,10620.11,organic,2017,Portland
25/6/2017,6207.54,9746.83,organic,2017,Portland
18/6/2017,6068.58,4075.79,organic,2017,Portland
11/6/2017,6406.86,4677.44,organic,2017,Portland
4/6/2017,4687.9,5471.44,organic,2017,Portland
28/5/2017,2592.01,9302.65,organic,2017,Portland
21/5/2017,6687.57,3688.01,organic,2017,Portland
14/5/2017,5546.5,3638.93,organic,2017,Portland
7/5/2017,7740.99,4048.4,organic,2017,Portland
30/4/2017,6225.21,3347.84,organic,2017,Portland
23/4/2017,5451.4,3518.13,organic,2017,Portland
16/4/2017,3515.55,5519.58,organic,2017,Portland
9/4/2017,2571.34,8188.26,organic,2017,Portland
2/4/2017,3229.32,8942.34,organic,2017,Portland
26/3/2017,2870.05,5856.87,organic,2017,Portland
19/3/2017,3656.07,5739.84,organic,2017,Portland
12/3/2017,3661.47,3665.38,organic,2017,Portland
5/3/2017,6745.63,5868.6,organic,2017,Portland
26/2/2017,3411.42,5012.15,organic,2017,Portland
19/2/2017,3759.62,4219.62,organic,2017,Portland
12/2/2017,2363.06,5774.75,organic,2017,Portland
5/2/2017,3761.94,5756.42,organic,2017,Portland
29/1/2017,3147.45,4138.38,organic,2017,Portland
22/1/2017,2500.96,4287.6,organic,2017,Portland
15/1/2017,3851.49,4314.91,organic,2017,Portland
8/1/2017,3790.24,6998.59,organic,2017,Portland
1/1/2017,4842.14,3008.78,organic,2017,Portland
31/12/2017,89.4,5189.69,organic,2017,RaleighGreensboro
24/12/2017,131.68,4064.42,organic,2017,RaleighGreensboro
17/12/2017,77.21,4392.7,organic,2017,RaleighGreensboro
10/12/2017,59.16,4370.67,organic,2017,RaleighGreensboro
3/12/2017,74.33,5140.66,organic,2017,RaleighGreensboro
26/11/2017,143.37,3621.34,organic,2017,RaleighGreensboro
19/11/2017,131.72,3703.25,organic,2017,RaleighGreensboro
12/11/2017,95.76,4252.55,organic,2017,RaleighGreensboro
5/11/2017,192.26,4978.84,organic,2017,RaleighGreensboro
29/10/2017,181.87,4145.71,organic,2017,RaleighGreensboro
22/10/2017,196.22,4273.42,organic,2017,RaleighGreensboro
15/10/2017,442.38,3627,organic,2017,RaleighGreensboro
8/10/2017,96.31,4599.62,organic,2017,RaleighGreensboro
1/10/2017,140.46,4331.2,organic,2017,RaleighGreensboro
24/9/2017,130.85,4470.68,organic,2017,RaleighGreensboro
17/9/2017,89.79,4298.97,organic,2017,RaleighGreensboro
10/9/2017,145.75,4564.2,organic,2017,RaleighGreensboro
3/9/2017,169.06,4855.92,organic,2017,RaleighGreensboro
27/8/2017,419.06,4851.9,organic,2017,RaleighGreensboro
20/8/2017,384.39,4690.2,organic,2017,RaleighGreensboro
13/8/2017,140.56,4659.38,organic,2017,RaleighGreensboro
6/8/2017,138.72,5216.39,organic,2017,RaleighGreensboro
30/7/2017,269.89,5176.93,organic,2017,RaleighGreensboro
23/7/2017,159.08,5194.4,organic,2017,RaleighGreensboro
16/7/2017,148.68,5715.34,organic,2017,RaleighGreensboro
9/7/2017,101.76,5697.63,organic,2017,RaleighGreensboro
2/7/2017,139.69,5019.56,organic,2017,RaleighGreensboro
25/6/2017,173.53,5355.82,organic,2017,RaleighGreensboro
18/6/2017,185.41,5446.58,organic,2017,RaleighGreensboro
11/6/2017,296.11,5183.19,organic,2017,RaleighGreensboro
4/6/2017,278.47,5303.7,organic,2017,RaleighGreensboro
28/5/2017,315.52,5326.02,organic,2017,RaleighGreensboro
21/5/2017,311.21,5215.69,organic,2017,RaleighGreensboro
14/5/2017,182.76,6859.79,organic,2017,RaleighGreensboro
7/5/2017,231.3,5522.61,organic,2017,RaleighGreensboro
30/4/2017,302.62,4790.79,organic,2017,RaleighGreensboro
23/4/2017,298.89,5183.86,organic,2017,RaleighGreensboro
16/4/2017,202.49,6574.76,organic,2017,RaleighGreensboro
9/4/2017,208.57,6330.09,organic,2017,RaleighGreensboro
2/4/2017,231.24,6808.06,organic,2017,RaleighGreensboro
26/3/2017,236.74,6075.77,organic,2017,RaleighGreensboro
19/3/2017,251.2,4806.55,organic,2017,RaleighGreensboro
12/3/2017,248.79,4782.34,organic,2017,RaleighGreensboro
5/3/2017,310.11,3737.67,organic,2017,RaleighGreensboro
26/2/2017,241.98,4059.23,organic,2017,RaleighGreensboro
19/2/2017,169.95,4133.16,organic,2017,RaleighGreensboro
12/2/2017,239.38,4073.5,organic,2017,RaleighGreensboro
5/2/2017,219.34,3567.45,organic,2017,RaleighGreensboro
29/1/2017,210.3,5718.04,organic,2017,RaleighGreensboro
22/1/2017,224.66,4242.03,organic,2017,RaleighGreensboro
15/1/2017,185.33,5492.56,organic,2017,RaleighGreensboro
8/1/2017,179.81,4508.4,organic,2017,RaleighGreensboro
1/1/2017,121.25,3157.17,organic,2017,RaleighGreensboro
31/12/2017,496.98,2962.71,organic,2017,RichmondNorfolk
24/12/2017,527.99,2640.21,organic,2017,RichmondNorfolk
17/12/2017,531.72,2596.59,organic,2017,RichmondNorfolk
10/12/2017,365.36,2618.38,organic,2017,RichmondNorfolk
3/12/2017,591.86,3015.71,organic,2017,RichmondNorfolk
26/11/2017,441.93,2360.47,organic,2017,RichmondNorfolk
19/11/2017,469.82,2619.23,organic,2017,RichmondNorfolk
12/11/2017,632.19,2374.29,organic,2017,RichmondNorfolk
5/11/2017,1262.85,2499.88,organic,2017,RichmondNorfolk
29/10/2017,327.71,2184.05,organic,2017,RichmondNorfolk
22/10/2017,370.45,2692.51,organic,2017,RichmondNorfolk
15/10/2017,323.77,2409.46,organic,2017,RichmondNorfolk
8/10/2017,416.49,2475.61,organic,2017,RichmondNorfolk
1/10/2017,250.53,2545.53,organic,2017,RichmondNorfolk
24/9/2017,257.62,2561.93,organic,2017,RichmondNorfolk
17/9/2017,336.19,2732.34,organic,2017,RichmondNorfolk
10/9/2017,526.93,3525.9,organic,2017,RichmondNorfolk
3/9/2017,654.67,3231.63,organic,2017,RichmondNorfolk
27/8/2017,517,3473.29,organic,2017,RichmondNorfolk
20/8/2017,573.89,3458.89,organic,2017,RichmondNorfolk
13/8/2017,541.48,3363.51,organic,2017,RichmondNorfolk
6/8/2017,513.56,3881.12,organic,2017,RichmondNorfolk
30/7/2017,623.91,4519.06,organic,2017,RichmondNorfolk
23/7/2017,490.84,4973.46,organic,2017,RichmondNorfolk
16/7/2017,556,4078.58,organic,2017,RichmondNorfolk
9/7/2017,720.65,5308.78,organic,2017,RichmondNorfolk
2/7/2017,649.11,4909,organic,2017,RichmondNorfolk
25/6/2017,656.89,5010.34,organic,2017,RichmondNorfolk
18/6/2017,709.84,4861.94,organic,2017,RichmondNorfolk
11/6/2017,666.26,4779.4,organic,2017,RichmondNorfolk
4/6/2017,740.89,4505.97,organic,2017,RichmondNorfolk
28/5/2017,771.94,4134.06,organic,2017,RichmondNorfolk
21/5/2017,536.61,4072.81,organic,2017,RichmondNorfolk
14/5/2017,561.89,4265.52,organic,2017,RichmondNorfolk
7/5/2017,514.87,4408.58,organic,2017,RichmondNorfolk
30/4/2017,597.65,5030.44,organic,2017,RichmondNorfolk
23/4/2017,641.94,4484.77,organic,2017,RichmondNorfolk
16/4/2017,649.64,4688.25,organic,2017,RichmondNorfolk
9/4/2017,659.45,4489.03,organic,2017,RichmondNorfolk
2/4/2017,783.17,4621.86,organic,2017,RichmondNorfolk
26/3/2017,674.2,4196.02,organic,2017,RichmondNorfolk
19/3/2017,757.42,3820.16,organic,2017,RichmondNorfolk
12/3/2017,599.65,3963.56,organic,2017,RichmondNorfolk
5/3/2017,635.96,3287.69,organic,2017,RichmondNorfolk
26/2/2017,721.23,3569.87,organic,2017,RichmondNorfolk
19/2/2017,522.24,3373.76,organic,2017,RichmondNorfolk
12/2/2017,424.16,3355.43,organic,2017,RichmondNorfolk
5/2/2017,527.83,2515.41,organic,2017,RichmondNorfolk
29/1/2017,592.19,3683.49,organic,2017,RichmondNorfolk
22/1/2017,436.2,2878.14,organic,2017,RichmondNorfolk
15/1/2017,434.68,2923.44,organic,2017,RichmondNorfolk
8/1/2017,490.6,3085.34,organic,2017,RichmondNorfolk
1/1/2017,584.97,2230.14,organic,2017,RichmondNorfolk
31/12/2017,147.66,1513.56,organic,2017,Roanoke
24/12/2017,210.66,1517.29,organic,2017,Roanoke
17/12/2017,141.87,1437.09,organic,2017,Roanoke
10/12/2017,124.73,1438.67,organic,2017,Roanoke
3/12/2017,195.13,1573.6,organic,2017,Roanoke
26/11/2017,247.15,1535.64,organic,2017,Roanoke
19/11/2017,231.4,1669.66,organic,2017,Roanoke
12/11/2017,221.24,1429.79,organic,2017,Roanoke
5/11/2017,163.9,1362.58,organic,2017,Roanoke
29/10/2017,151.09,1301.57,organic,2017,Roanoke
22/10/2017,262.63,1702.26,organic,2017,Roanoke
15/10/2017,221.97,1582.91,organic,2017,Roanoke
8/10/2017,228.36,1675.12,organic,2017,Roanoke
1/10/2017,271.56,1683.7,organic,2017,Roanoke
24/9/2017,226.04,1466.48,organic,2017,Roanoke
17/9/2017,232.91,1598.3,organic,2017,Roanoke
10/9/2017,258.82,1879.95,organic,2017,Roanoke
3/9/2017,358.1,1952.12,organic,2017,Roanoke
27/8/2017,311.6,2074.07,organic,2017,Roanoke
20/8/2017,352.99,1992.25,organic,2017,Roanoke
13/8/2017,295.77,1577.89,organic,2017,Roanoke
6/8/2017,282.29,2012.36,organic,2017,Roanoke
30/7/2017,310.32,2134.34,organic,2017,Roanoke
23/7/2017,365.76,2772.19,organic,2017,Roanoke
16/7/2017,242.19,2225.86,organic,2017,Roanoke
9/7/2017,327.53,2701.41,organic,2017,Roanoke
2/7/2017,212.95,2696.9,organic,2017,Roanoke
25/6/2017,253.77,2759.2,organic,2017,Roanoke
18/6/2017,385.86,3385.75,organic,2017,Roanoke
11/6/2017,279.3,3013.37,organic,2017,Roanoke
4/6/2017,317.8,2674.54,organic,2017,Roanoke
28/5/2017,297.27,2385.12,organic,2017,Roanoke
21/5/2017,336.52,2483.17,organic,2017,Roanoke
14/5/2017,230.45,2146.33,organic,2017,Roanoke
7/5/2017,343.02,2428.09,organic,2017,Roanoke
30/4/2017,353.77,2775.79,organic,2017,Roanoke
23/4/2017,339.78,2413.71,organic,2017,Roanoke
16/4/2017,382.64,2457.06,organic,2017,Roanoke
9/4/2017,382.49,2930.05,organic,2017,Roanoke
2/4/2017,309.33,3031.18,organic,2017,Roanoke
26/3/2017,258.31,2811.96,organic,2017,Roanoke
19/3/2017,222.33,2146.38,organic,2017,Roanoke
12/3/2017,297.8,2537.83,organic,2017,Roanoke
5/3/2017,337.56,2105.48,organic,2017,Roanoke
26/2/2017,246.43,2759.77,organic,2017,Roanoke
19/2/2017,231.37,2672.7,organic,2017,Roanoke
12/2/2017,212.09,3013.89,organic,2017,Roanoke
5/2/2017,224.66,5303.06,organic,2017,Roanoke
29/1/2017,339.58,3824.05,organic,2017,Roanoke
22/1/2017,234.38,2584.95,organic,2017,Roanoke
15/1/2017,194.17,3113.34,organic,2017,Roanoke
8/1/2017,263.74,2764.44,organic,2017,Roanoke
1/1/2017,212.55,2337.72,organic,2017,Roanoke
31/12/2017,3891.4,3759.45,organic,2017,Sacramento
24/12/2017,2716.18,3016.72,organic,2017,Sacramento
17/12/2017,1965.07,2423.74,organic,2017,Sacramento
10/12/2017,1703.63,2659.43,organic,2017,Sacramento
3/12/2017,2066.63,2100.86,organic,2017,Sacramento
26/11/2017,2309.23,2494.13,organic,2017,Sacramento
19/11/2017,2684.95,2463.04,organic,2017,Sacramento
12/11/2017,2473.4,2399.57,organic,2017,Sacramento
5/11/2017,2535.09,2818.07,organic,2017,Sacramento
29/10/2017,2787.56,2909.91,organic,2017,Sacramento
22/10/2017,2679.07,2828.24,organic,2017,Sacramento
15/10/2017,2439.7,3012.02,organic,2017,Sacramento
8/10/2017,2487.05,2762.42,organic,2017,Sacramento
1/10/2017,2464.29,2785.94,organic,2017,Sacramento
24/9/2017,2672.33,3111.54,organic,2017,Sacramento
17/9/2017,3470.19,3797.05,organic,2017,Sacramento
10/9/2017,3074,3484.74,organic,2017,Sacramento
3/9/2017,2654.23,3298.64,organic,2017,Sacramento
27/8/2017,2222.37,2802.72,organic,2017,Sacramento
20/8/2017,2354.98,2815.2,organic,2017,Sacramento
13/8/2017,2079.18,3059.01,organic,2017,Sacramento
6/8/2017,1620.1,2516,organic,2017,Sacramento
30/7/2017,811.56,2096.87,organic,2017,Sacramento
23/7/2017,1474.65,2451.59,organic,2017,Sacramento
16/7/2017,1251,2443.85,organic,2017,Sacramento
9/7/2017,1253.12,1982.16,organic,2017,Sacramento
2/7/2017,1472.51,2437.84,organic,2017,Sacramento
25/6/2017,2005.87,2820.32,organic,2017,Sacramento
18/6/2017,2609.09,3616.91,organic,2017,Sacramento
11/6/2017,2177.24,3527.98,organic,2017,Sacramento
4/6/2017,2184.08,3605.15,organic,2017,Sacramento
28/5/2017,2305.34,3465.79,organic,2017,Sacramento
21/5/2017,2135.74,2881.3,organic,2017,Sacramento
14/5/2017,1982.43,2481.05,organic,2017,Sacramento
7/5/2017,1861.76,3058.89,organic,2017,Sacramento
30/4/2017,2222.42,3238.73,organic,2017,Sacramento
23/4/2017,1967.94,3979.11,organic,2017,Sacramento
16/4/2017,2025.64,3501.53,organic,2017,Sacramento
9/4/2017,2155.7,3467.14,organic,2017,Sacramento
2/4/2017,2073.38,3328.69,organic,2017,Sacramento
26/3/2017,2084.95,3599.7,organic,2017,Sacramento
19/3/2017,1795.34,3449.75,organic,2017,Sacramento
12/3/2017,1643.55,3655.76,organic,2017,Sacramento
5/3/2017,1736.82,3853.83,organic,2017,Sacramento
26/2/2017,1808.8,4379.48,organic,2017,Sacramento
19/2/2017,1718.41,3242.62,organic,2017,Sacramento
12/2/2017,1708.08,3229.82,organic,2017,Sacramento
5/2/2017,2241.28,5057.01,organic,2017,Sacramento
29/1/2017,1652.72,4786.42,organic,2017,Sacramento
22/1/2017,1800.88,3930.91,organic,2017,Sacramento
15/1/2017,1502.96,3492.53,organic,2017,Sacramento
8/1/2017,1630.79,3665,organic,2017,Sacramento
1/1/2017,1906.72,3364.33,organic,2017,Sacramento
31/12/2017,2721.78,7973.65,organic,2017,SanDiego
24/12/2017,849.59,9042.84,organic,2017,SanDiego
17/12/2017,1020.5,8775.1,organic,2017,SanDiego
10/12/2017,2436.56,6895.21,organic,2017,SanDiego
3/12/2017,761.67,7500.08,organic,2017,SanDiego
26/11/2017,468.45,7239.24,organic,2017,SanDiego
19/11/2017,692.38,7420.01,organic,2017,SanDiego
12/11/2017,770.92,6108.74,organic,2017,SanDiego
5/11/2017,761.73,10819.54,organic,2017,SanDiego
29/10/2017,863.06,6224.07,organic,2017,SanDiego
22/10/2017,951.67,6964.44,organic,2017,SanDiego
15/10/2017,713.19,6513.89,organic,2017,SanDiego
8/10/2017,754.58,8162.44,organic,2017,SanDiego
1/10/2017,1595.59,8857.77,organic,2017,SanDiego
24/9/2017,2804.46,10041.55,organic,2017,SanDiego
17/9/2017,2229.66,9322.51,organic,2017,SanDiego
10/9/2017,1925.87,9140.03,organic,2017,SanDiego
3/9/2017,1139.04,10923.85,organic,2017,SanDiego
27/8/2017,1397.94,7309.89,organic,2017,SanDiego
20/8/2017,1007.89,7203.91,organic,2017,SanDiego
13/8/2017,930.36,6082.22,organic,2017,SanDiego
6/8/2017,1047.77,6973.51,organic,2017,SanDiego
30/7/2017,819.66,6870.21,organic,2017,SanDiego
23/7/2017,784.86,8530.78,organic,2017,SanDiego
16/7/2017,693.61,9183.67,organic,2017,SanDiego
9/7/2017,1037.82,10325.37,organic,2017,SanDiego
2/7/2017,1108.18,11656.52,organic,2017,SanDiego
25/6/2017,975.09,8290.7,organic,2017,SanDiego
18/6/2017,1067.68,8361.69,organic,2017,SanDiego
11/6/2017,1163.03,8506.74,organic,2017,SanDiego
4/6/2017,1135.74,12172.77,organic,2017,SanDiego
28/5/2017,843.78,9946.37,organic,2017,SanDiego
21/5/2017,853.03,9892.77,organic,2017,SanDiego
14/5/2017,1455.55,9485.09,organic,2017,SanDiego
7/5/2017,1347.86,14683.9,organic,2017,SanDiego
30/4/2017,1461.21,10052.54,organic,2017,SanDiego
23/4/2017,1088.81,9477.69,organic,2017,SanDiego
16/4/2017,940.85,9921.7,organic,2017,SanDiego
9/4/2017,1208.64,9538.85,organic,2017,SanDiego
2/4/2017,1779.7,10473.46,organic,2017,SanDiego
26/3/2017,2883.71,10030.37,organic,2017,SanDiego
19/3/2017,927.81,13605.83,organic,2017,SanDiego
12/3/2017,991.9,9806.6,organic,2017,SanDiego
5/3/2017,1137.22,8737.49,organic,2017,SanDiego
26/2/2017,1099.33,10427.06,organic,2017,SanDiego
19/2/2017,1266.28,10960.8,organic,2017,SanDiego
12/2/2017,1014.35,7049.67,organic,2017,SanDiego
5/2/2017,1784.39,10882.94,organic,2017,SanDiego
29/1/2017,1477.75,8949.53,organic,2017,SanDiego
22/1/2017,2019.23,6869.87,organic,2017,SanDiego
15/1/2017,2529.2,7637.66,organic,2017,SanDiego
8/1/2017,2363.28,9429.06,organic,2017,SanDiego
1/1/2017,1385.18,8618.28,organic,2017,SanDiego
31/12/2017,14037.89,8786.88,organic,2017,SanFrancisco
24/12/2017,7759.8,8376.79,organic,2017,SanFrancisco
17/12/2017,7411.52,8344.76,organic,2017,SanFrancisco
10/12/2017,7080.05,7071.98,organic,2017,SanFrancisco
3/12/2017,8275.24,5745.39,organic,2017,SanFrancisco
